engine,day,s1,s2,s3,r1,r2,r3,r4,r5,r6,r7,r8,r9,rul,prob
e_110,20,1,2001.36,2.50,69,1,1006.83,1131.12,110.60,543.48,1209.64,134.86,986.35,179,0
e_110,21,1,7001.36,8.40,33,-1,871.12,1071.07,97.36,165.14,527.68,263.76,551.32,178,0
e_110,22,1,3999.88,7.00,64,-1,973.84,1066.27,106.88,431.40,999.52,243.44,931.48,177,0
e_110,23,1,7000.30,8.40,35,-1,866.84,1072.32,97.04,166.18,489.56,258.76,558.64,176,0
e_110,24,1,8400.58,8.40,30,-1,852.74,1088.89,98.28,61.58,488.84,268.46,524.05,175,0
e_110,25,1,7001.48,8.42,33,-1,859.94,1075.95,97.52,166.86,482.84,264.46,554.74,174,0
e_110,26,1,1999.94,2.50,68,1,988.60,1138.44,111.44,544.08,1210.04,128.98,987.78,173,0
e_110,27,1,7001.46,8.41,35,-1,861.57,1069.19,97.04,165.56,499.24,268.10,557.84,172,0
e_110,28,1,8401.38,8.41,29,-1,857.34,1095.44,98.84,60.32,488.56,277.64,529.83,171,0
e_110,29,1,4001.50,7.00,63,-1,982.97,1062.20,106.28,429.22,995.64,244.32,923.98,170,0
e_110,30,1,4000.12,7.00,65,-1,980.48,1063.82,107.76,430.82,982.40,244.76,918.20,169,0
e_110,31,1,0.56,0.00,93,1,1083.49,1144.16,119.52,842.72,1592.84,83.36,1260.48,168,0
e_110,32,1,8399.76,8.40,32,-1,852.49,1091.91,98.08,61.06,507.08,269.40,528.77,167,0
e_110,33,0,5000.14,6.20,6,-1,758.44,879.34,77.04,129.32,183.72,573.06,214.12,166,0
e_110,34,1,0.54,0.01,90,1,1088.87,1143.07,120.00,843.42,1611.04,76.52,1263.01,165,0
e_110,35,1,7000.30,8.40,36,-1,861.58,1072.57,96.92,165.82,523.72,262.32,560.67,164,0
e_110,36,0,5000.30,6.20,7,-1,759.40,877.08,77.16,129.52,209.44,578.08,213.09,163,0
e_110,37,0,5000.92,6.22,4,-1,759.05,883.71,77.04,129.28,194.08,569.36,216.91,162,0
e_110,38,0,4999.66,6.20,6,-1,758.50,881.73,77.08,128.68,184.76,575.76,208.31,161,0
e_110,39,1,8400.04,8.41,31,-1,853.44,1095.13,97.92,60.88,502.92,278.96,526.85,160,0
e_110,40,1,2001.12,2.50,68,1,993.09,1138.38,111.52,543.08,1200.44,128.18,986.15,159,0
e_110,41,0,5001.08,6.20,7,-1,759.24,881.77,76.04,130.72,208.40,576.26,222.01,158,0
e_110,42,1,7001.52,8.40,32,-1,866.40,1069.25,97.08,167.08,506.40,265.24,552.33,157,0
e_110,43,0,5000.32,6.20,7,-1,762.92,882.48,76.64,130.28,196.76,578.38,217.97,156,0
e_110,44,1,8400.16,8.42,32,-1,855.95,1087.00,97.48,61.62,490.32,263.56,529.29,155,0
e_110,45,1,8400.40,8.41,30,-1,854.14,1093.65,98.56,59.92,508.76,274.26,525.52,154,0
e_110,46,1,1999.70,2.50,68,1,1003.28,1137.38,110.76,543.96,1243.08,127.70,983.98,153,0
e_110,47,1,0.20,0.01,93,1,1087.21,1143.39,120.08,843.64,1602.72,85.58,1266.01,152,0
e_110,48,1,3999.78,7.00,65,-1,980.27,1068.91,106.68,430.22,1010.88,238.84,927.19,151,0
e_110,49,1,0.60,0.01,94,1,1084.15,1139.36,120.44,843.86,1608.36,85.60,1256.37,150,0
e_110,50,1,4000.46,7.00,64,-1,987.32,1063.30,107.20,429.90,1044.36,245.40,934.53,149,0
e_110,51,1,8401.50,8.42,31,-1,847.65,1092.41,97.64,61.78,482.20,258.20,526.00,148,0
e_110,52,1,4001.44,7.00,63,-1,985.25,1069.18,106.28,430.08,1006.48,241.14,928.65,147,0
e_110,53,1,4000.18,7.02,64,-1,984.68,1063.91,106.80,431.12,978.20,243.42,928.71,146,0
e_110,54,1,8399.82,8.40,32,-1,849.92,1089.32,97.88,60.76,508.28,273.94,531.75,145,0
e_110,55,1,7000.80,8.40,35,-1,861.14,1072.73,97.16,166.18,508.52,260.56,560.42,144,0
e_110,56,1,8400.06,8.41,31,-1,848.69,1090.53,98.40,60.14,497.88,269.14,524.99,143,0
e_110,57,1,7000.60,8.41,34,-1,867.11,1070.14,97.28,166.00,510.00,258.42,561.40,142,0
e_110,58,1,2000.24,2.51,68,1,999.89,1138.87,112.52,544.06,1234.56,120.72,986.62,141,0
e_110,59,1,8399.90,8.40,31,-1,851.55,1089.86,97.60,60.42,530.72,271.54,530.01,140,0
e_110,60,1,7001.48,8.40,33,-1,867.72,1075.59,97.76,166.42,504.68,262.38,554.48,139,0
e_110,61,1,0.40,0.00,93,1,1088.62,1146.76,119.24,844.26,1611.84,83.40,1261.98,138,0
e_110,62,1,8399.76,8.40,31,-1,855.24,1093.63,97.96,61.90,481.16,272.70,529.50,137,0
e_110,63,1,1999.84,2.50,69,1,997.09,1140.47,112.04,543.54,1248.76,133.12,986.11,136,0
e_110,64,1,3999.62,7.00,64,-1,985.35,1071.56,107.12,431.00,976.68,246.74,930.63,135,0
e_110,65,1,4000.46,7.02,64,-1,981.40,1069.12,107.24,430.60,995.48,243.78,927.74,134,0
e_110,66,1,7001.46,8.40,34,-1,862.09,1070.59,97.88,167.16,500.48,254.62,561.02,133,0
e_110,67,1,7000.70,8.41,35,-1,859.19,1075.59,97.24,166.10,490.52,264.56,552.08,132,0
e_110,68,1,8401.48,8.42,31,-1,858.40,1096.76,97.68,60.32,491.28,271.26,531.09,131,0
e_110,69,1,7000.94,8.40,35,-1,864.82,1078.28,96.92,166.22,507.20,257.10,556.53,130,0
e_110,70,1,8399.92,8.40,31,-1,855.43,1092.76,98.20,61.30,506.20,273.28,532.47,129,0
e_110,71,1,2001.18,2.51,69,1,991.77,1141.40,111.28,543.00,1212.36,128.68,989.91,128,0
e_110,72,1,2001.00,2.50,68,1,1008.00,1135.78,111.36,542.44,1240.48,123.58,984.26,127,0
e_110,73,1,0.52,0.02,92,1,1089.74,1144.04,119.60,843.08,1608.80,79.92,1266.16,126,0
e_110,74,1,8400.98,8.40,31,-1,851.92,1091.43,98.56,61.40,502.20,267.44,529.27,125,0
e_110,75,1,0.48,0.00,93,1,1083.87,1139.26,119.56,842.18,1620.88,83.66,1268.19,124,0
e_110,76,1,8399.90,8.40,31,-1,857.58,1087.74,98.24,60.60,486.84,276.66,528.28,123,0
e_110,77,1,8401.54,8.40,31,-1,850.84,1095.75,97.96,61.62,479.32,267.96,526.82,122,0
e_110,78,1,0.02,0.01,94,1,1094.96,1145.23,119.76,842.96,1588.20,87.50,1260.71,121,0
e_110,79,1,7001.00,8.40,34,-1,860.07,1072.09,97.64,166.24,520.28,259.46,560.34,120,0
e_110,80,0,5001.08,6.20,8,-1,763.17,879.75,77.56,129.64,187.64,578.82,221.80,119,0
e_110,81,1,7000.08,8.40,33,-1,868.65,1079.60,97.48,165.06,508.88,261.82,556.75,118,0
e_110,82,1,8400.26,8.41,31,-1,853.56,1090.45,97.92,61.24,523.76,274.20,541.34,117,0
e_110,83,0,5001.20,6.22,7,-1,759.46,880.83,76.48,128.98,188.64,575.44,217.25,116,0
e_110,84,1,8400.76,8.42,31,-1,852.17,1089.52,98.28,60.72,512.28,276.04,526.61,115,0
e_110,85,1,8399.72,8.40,30,-1,849.50,1086.01,99.00,60.36,506.96,274.50,532.71,114,0
e_110,86,0,5000.44,6.20,8,-1,768.07,883.22,77.08,129.20,202.92,573.94,217.12,113,0
e_110,87,1,4001.06,7.00,63,-1,991.66,1070.21,108.12,430.06,977.08,247.98,918.51,112,0
e_110,88,1,2000.22,2.50,68,1,1002.61,1135.19,111.04,542.90,1238.72,129.58,991.10,111,0
e_110,89,1,0.26,0.01,93,1,1088.68,1145.05,119.48,845.38,1634.76,91.82,1264.28,110,0
e_110,90,1,7000.02,8.40,34,-1,864.11,1076.59,97.44,167.00,546.32,263.14,554.64,109,0
e_110,91,1,7000.38,8.40,34,-1,864.46,1070.60,97.20,166.76,531.24,269.26,552.42,108,0
e_110,92,1,4000.72,7.00,66,-1,990.03,1070.85,107.56,429.70,1005.24,242.96,922.94,107,0
e_110,93,1,8400.80,8.40,30,-1,854.94,1094.44,97.92,61.30,495.76,271.48,529.56,106,0
e_110,94,1,3999.92,7.01,65,-1,990.14,1064.66,107.12,430.56,991.08,244.52,928.86,105,0
e_110,95,1,6999.82,8.40,34,-1,861.32,1073.47,97.28,166.20,538.80,259.40,558.93,104,0
e_110,96,1,0.58,0.00,92,1,1088.69,1141.37,120.32,843.82,1634.04,89.30,1270.73,103,0
e_110,97,1,4000.48,7.00,64,-1,990.16,1067.71,107.28,431.40,991.12,241.34,933.82,102,0
e_110,98,1,7001.14,8.42,33,-1,865.87,1076.75,97.76,166.30,537.00,266.10,559.68,101,0
e_110,99,0,5001.00,6.20,9,-1,759.51,882.20,77.20,130.30,205.04,577.94,219.08,100,0
e_110,100,1,8400.16,8.42,29,-1,847.74,1096.46,98.16,61.12,504.60,271.28,529.86,99,0
e_110,101,1,4001.40,7.00,65,-1,983.69,1066.59,107.72,430.24,1001.56,249.76,932.12,98,0
e_110,102,1,6999.66,8.42,34,-1,860.34,1076.15,97.52,167.04,525.64,262.94,560.35,97,0
e_110,103,0,5001.52,6.20,5,-1,756.73,883.11,76.64,128.88,226.88,586.54,215.05,96,0
e_110,104,1,7000.18,8.40,35,-1,867.22,1083.34,97.72,166.96,533.88,262.12,561.03,95,0
e_110,105,1,8401.04,8.41,32,-1,853.92,1097.74,98.44,60.40,507.52,272.62,534.61,94,0
e_110,106,1,2000.78,2.51,70,1,1001.05,1138.41,112.04,543.84,1219.24,130.44,990.01,93,0
e_110,107,1,3999.74,7.00,64,-1,986.14,1063.26,107.80,428.88,993.68,245.62,932.24,92,0
e_110,108,1,0.20,0.00,93,1,1088.84,1139.88,120.32,843.68,1611.20,88.98,1263.90,91,0
e_110,109,1,8401.48,8.40,31,-1,852.37,1097.27,98.28,61.74,499.52,270.72,530.31,90,0
e_110,110,0,5000.94,6.22,7,-1,765.10,878.80,76.76,129.12,188.00,583.70,216.32,89,0
e_110,111,1,1999.68,2.50,70,1,1006.13,1139.72,112.08,543.00,1223.12,126.02,988.03,88,0
e_110,112,0,5000.72,6.20,8,-1,757.09,874.07,77.08,129.14,213.72,582.50,218.55,87,0
e_110,113,1,0.10,0.00,93,1,1081.03,1145.54,120.04,842.92,1638.08,85.84,1253.78,86,0
e_110,114,1,7000.90,8.41,35,-1,866.09,1074.87,97.56,166.24,502.68,263.78,562.46,85,0
e_110,115,1,8400.18,8.41,30,-1,858.69,1095.53,98.40,61.44,514.60,274.10,530.52,84,0
e_110,116,1,7001.00,8.40,33,-1,858.94,1075.70,97.88,166.36,542.36,268.44,558.79,83,0
e_110,117,1,2001.00,2.51,71,1,997.53,1136.62,111.92,543.14,1248.08,138.26,991.76,82,0
e_110,118,1,8400.36,8.40,32,-1,851.81,1090.87,99.32,61.44,491.24,276.78,533.65,81,0
e_110,119,0,5000.44,6.20,9,-1,756.64,875.93,77.08,129.16,186.56,580.56,226.04,80,0
e_110,120,1,4001.28,7.00,65,-1,982.93,1069.08,107.56,430.52,1008.68,244.68,935.36,79,0
e_110,121,1,8399.68,8.40,30,-1,859.71,1093.33,98.88,60.88,474.84,274.14,533.58,78,0
e_110,122,1,7000.02,8.40,33,-1,859.81,1071.74,98.60,165.52,513.76,268.28,558.00,77,0
e_110,123,1,0.46,0.01,92,1,1097.30,1145.21,119.72,842.60,1619.36,87.46,1278.37,76,0
e_110,124,1,6999.94,8.40,36,-1,867.30,1079.82,98.40,165.82,536.84,266.00,556.72,75,0
e_110,125,0,5000.22,6.20,9,-1,757.87,888.34,76.72,129.60,193.08,591.04,218.45,74,0
e_110,126,1,2000.32,2.50,68,1,997.46,1136.98,110.96,541.96,1262.56,134.28,981.74,73,0
e_110,127,1,1999.90,2.50,70,1,1008.76,1149.58,111.96,542.34,1241.00,132.62,996.40,72,0
e_110,128,1,7000.88,8.40,34,-1,864.46,1080.73,97.84,165.48,538.36,260.52,560.24,71,0
e_110,129,1,4001.06,7.00,66,-1,989.89,1070.59,107.72,429.84,1002.04,248.96,937.39,70,0
e_110,130,1,4000.58,7.00,65,-1,994.96,1071.39,107.84,430.64,1003.16,244.06,934.82,69,0
e_110,131,1,4001.22,7.00,64,-1,989.80,1067.59,107.68,430.16,1040.80,245.86,934.25,68,0
e_110,132,1,6999.82,8.41,34,-1,872.83,1079.63,97.16,167.00,543.04,271.98,560.21,67,0
e_110,133,1,7001.50,8.42,34,-1,868.45,1078.39,98.24,165.80,525.48,271.78,562.98,66,0
e_110,134,1,0.56,0.01,92,1,1102.81,1147.69,121.00,841.40,1648.84,90.64,1273.01,65,0
e_110,135,1,8400.46,8.41,32,-1,851.25,1088.18,98.92,61.48,505.40,275.74,533.21,64,0
e_110,136,1,8400.60,8.40,31,-1,846.47,1090.11,99.36,60.88,507.28,276.60,530.78,63,0
e_110,137,1,0.04,0.00,94,1,1089.06,1145.96,120.52,842.46,1637.12,80.14,1275.22,62,0
e_110,138,0,4999.64,6.21,8,-1,758.45,884.61,78.40,130.10,210.36,584.44,212.53,61,0
e_110,139,1,0.02,0.02,94,1,1093.44,1153.86,119.92,842.50,1619.84,89.88,1264.77,60,0
e_110,140,0,5001.04,6.20,7,-1,765.33,882.16,77.48,129.24,227.72,583.62,219.40,59,0
e_110,141,1,8399.64,8.40,31,-1,861.31,1098.64,99.12,61.14,487.20,274.40,537.85,58,0
e_110,142,1,7000.02,8.41,37,-1,873.87,1078.92,98.16,166.56,570.52,262.30,562.33,57,0
e_110,143,0,4999.76,6.22,8,-1,762.70,884.78,77.04,128.52,199.68,590.52,219.55,56,0
e_110,144,0,5000.48,6.20,7,-1,760.08,884.68,77.20,127.90,196.24,581.42,221.12,55,0
e_110,145,1,3999.80,7.00,66,-1,989.27,1078.42,108.48,430.12,1004.96,246.34,941.95,54,0
e_110,146,1,1999.76,2.52,70,1,1001.04,1148.08,112.96,544.02,1245.64,130.88,992.46,53,0
e_110,147,1,6999.72,8.40,34,-1,858.26,1077.04,98.24,166.30,528.20,270.44,561.01,52,0
e_110,148,1,0.26,0.01,94,1,1091.18,1151.15,120.80,843.12,1663.00,100.84,1270.58,51,0
e_110,149,1,7000.08,8.40,35,-1,873.85,1081.61,98.32,165.70,539.36,265.40,563.48,50,0
e_110,150,1,0.04,0.00,93,1,1094.57,1148.99,121.16,842.20,1659.76,85.88,1269.25,49,0
e_110,151,1,8401.24,8.40,31,-1,848.82,1093.80,98.92,60.56,537.52,282.66,533.55,48,0
e_110,152,1,4000.52,7.02,67,-1,994.15,1070.93,107.44,429.80,1031.92,249.52,940.83,47,0
e_110,153,1,8401.60,8.40,31,-1,855.92,1092.53,99.08,61.14,535.76,270.96,534.98,46,0
e_110,154,1,8400.68,8.40,32,-1,853.33,1090.66,99.04,60.50,518.04,282.30,542.07,45,0
e_110,155,1,2001.00,2.51,72,1,1004.74,1142.88,112.12,541.82,1279.60,145.26,984.46,44,0
e_110,156,1,8400.46,8.42,31,-1,856.58,1098.58,99.36,61.44,536.12,283.24,547.44,43,0
e_110,157,1,8400.32,8.41,33,-1,851.78,1095.61,99.52,62.20,513.88,276.18,534.06,42,0
e_110,158,1,2000.96,2.50,71,1,1005.88,1137.59,112.76,542.22,1290.56,141.78,995.69,41,0
e_110,159,1,2001.02,2.50,71,1,1005.16,1141.22,112.52,541.54,1265.00,135.36,997.08,40,0
e_110,160,1,4000.32,7.02,66,-1,988.19,1074.31,108.16,429.36,1044.24,260.94,933.97,39,0
e_110,161,1,6999.60,8.42,37,-1,869.19,1079.88,98.60,165.60,528.52,272.50,567.73,38,0
e_110,162,1,0.02,0.00,95,1,1086.45,1153.21,121.40,841.84,1679.48,91.84,1269.75,37,0
e_110,163,1,8401.08,8.40,34,-1,861.95,1098.38,100.04,60.20,526.92,280.70,539.32,36,0
e_110,164,1,2000.70,2.50,71,1,1006.19,1145.50,112.88,541.92,1280.24,133.86,993.95,35,0
e_110,165,1,0.46,0.00,95,1,1093.34,1148.55,120.96,841.14,1686.64,95.16,1268.09,34,0
e_110,166,1,2001.58,2.50,70,1,1002.66,1142.53,113.40,542.42,1254.44,137.58,1002.18,33,0
e_110,167,1,7000.70,8.41,36,-1,871.90,1081.91,99.16,164.54,566.64,280.30,574.21,32,0
e_110,168,1,3999.82,7.01,66,-1,987.02,1071.28,108.12,429.14,1043.68,251.00,941.64,31,0
e_110,169,1,0.12,0.00,96,1,1098.94,1152.84,121.56,841.10,1641.60,90.10,1275.08,30,0
e_110,170,1,7000.74,8.41,34,-1,863.93,1080.91,98.76,165.58,571.92,271.74,561.96,29,0
e_110,171,0,5001.30,6.21,8,-1,772.98,887.47,77.36,129.62,268.64,593.54,222.27,28,0
e_110,172,1,0.20,0.01,94,1,1089.22,1147.46,121.44,841.00,1667.92,97.42,1277.20,27,0
e_110,173,1,0.22,0.00,96,1,1090.16,1150.36,121.40,841.48,1664.20,99.14,1276.06,26,0
e_110,174,1,4001.56,7.00,66,1,986.31,1074.56,108.80,429.04,1021.56,253.60,944.47,25,0
e_110,175,1,8399.98,8.40,33,-1,860.32,1099.99,99.68,61.14,542.88,284.56,541.80,24,0
e_110,176,1,2000.94,2.50,70,1,999.49,1143.80,114.04,542.02,1317.00,144.14,1001.75,23,0
e_110,177,1,4000.40,7.01,67,1,988.09,1076.19,108.64,427.84,1052.88,255.10,944.38,22,0
e_110,178,1,4001.18,7.01,69,1,988.89,1070.39,108.36,428.82,1048.28,261.06,940.63,21,0
e_110,179,1,0.24,0.01,95,1,1104.88,1154.41,121.44,840.54,1681.68,93.76,1275.44,20,1
e_110,180,1,4000.90,7.02,66,1,984.69,1074.79,108.96,428.00,1055.08,253.48,943.57,19,1
e_110,181,1,4001.28,7.01,68,1,994.66,1075.52,108.76,427.78,1025.40,255.98,945.86,18,1
e_110,182,1,1999.88,2.50,72,1,1000.80,1148.43,113.76,541.18,1275.76,143.34,1000.56,17,1
e_110,183,1,4001.48,7.02,67,1,989.34,1072.27,109.64,426.50,1060.12,258.96,942.89,16,1
e_110,184,1,2000.40,2.50,73,1,1009.74,1143.70,114.08,542.20,1303.28,150.52,998.68,15,1
e_110,185,1,8400.36,8.42,32,-1,865.47,1101.45,99.88,60.40,537.16,285.34,549.46,14,1
e_110,186,1,2001.08,2.52,71,1,1003.15,1145.92,113.48,541.32,1297.12,141.18,1001.63,13,1
e_110,187,1,2001.14,2.50,72,1,1013.47,1146.46,113.52,540.90,1299.40,147.58,1002.51,12,1
e_110,188,1,4000.94,7.02,65,1,997.81,1075.28,108.92,428.96,1084.68,268.86,946.83,11,1
e_110,189,1,7001.12,8.40,38,-1,872.29,1082.00,99.16,164.64,527.40,282.06,566.64,10,1
e_110,190,0,5001.00,6.22,11,-1,772.29,891.58,78.48,129.56,272.80,604.42,238.62,9,1
e_110,191,1,8400.78,8.40,32,-1,862.54,1104.01,100.24,60.26,555.52,283.64,549.46,8,1
e_110,192,1,8400.30,8.40,33,-1,873.26,1103.77,100.92,61.18,583.16,286.54,544.54,7,1
e_110,193,1,2000.40,2.51,71,1,1013.98,1149.41,113.16,540.12,1289.88,156.80,1003.63,6,1
e_110,194,1,0.18,0.00,95,1,1106.35,1153.05,121.80,839.26,1703.80,101.80,1284.21,5,1
e_110,195,1,4000.94,7.01,67,1,994.83,1078.08,109.60,427.88,1036.72,262.38,948.23,4,1
e_110,196,1,4000.68,7.00,67,1,992.07,1075.38,109.68,428.46,1064.04,269.50,947.19,3,1
e_110,197,1,8400.32,8.40,35,-1,867.24,1103.88,100.16,60.68,575.28,297.34,546.96,2,1
e_110,198,1,4001.12,7.00,68,1,983.35,1079.05,109.60,427.86,1076.84,262.14,955.13,1,1
e_110,199,1,8401.32,8.41,34,-1,869.28,1109.25,101.20,59.84,580.28,295.26,544.68,0,1
e_111,1,0,4999.70,6.22,8,-1,766.44,871.38,76.96,128.92,212.92,583.32,215.66,171,0
e_111,2,1,8400.62,8.42,31,-1,853.34,1082.71,97.72,61.42,509.60,272.48,517.95,170,0
e_111,3,1,2001.48,2.50,70,1,997.40,1128.58,111.20,542.56,1232.04,128.72,974.88,169,0
e_111,4,1,0.28,0.00,93,1,1090.34,1134.94,119.68,843.02,1617.12,90.00,1251.30,168,0
e_111,5,1,2001.08,2.50,69,1,1002.26,1127.89,111.68,542.62,1194.72,124.02,977.85,167,0
e_111,6,1,4000.02,7.00,65,-1,981.16,1056.68,107.72,429.70,1009.04,251.18,922.93,166,0
e_111,7,1,0.28,0.00,94,1,1079.01,1137.80,119.56,842.18,1633.44,87.54,1248.90,165,0
e_111,8,1,7000.70,8.41,35,-1,867.09,1061.67,97.12,166.60,528.72,258.94,546.30,164,0
e_111,9,1,7000.14,8.41,34,-1,865.43,1059.35,96.84,167.00,547.24,263.08,539.65,163,0
e_111,10,1,6999.80,8.40,33,-1,858.13,1067.51,97.84,166.74,528.08,269.72,540.75,162,0
e_111,11,1,0.22,0.00,93,1,1082.47,1140.43,120.08,844.26,1603.20,84.06,1251.92,161,0
e_111,12,1,0.06,0.00,92,1,1085.07,1134.48,119.72,843.00,1613.00,84.26,1246.79,160,0
e_111,13,1,7001.28,8.42,34,-1,866.95,1062.59,98.48,165.80,535.96,260.46,534.33,159,0
e_111,14,1,8399.96,8.40,31,-1,850.01,1080.43,98.60,60.62,503.40,271.46,519.80,158,0
e_111,15,0,5000.06,6.20,5,-1,766.51,874.11,76.40,129.74,189.32,578.24,203.09,157,0
e_111,16,0,5000.66,6.20,8,-1,756.67,869.85,76.44,129.50,187.40,577.88,206.53,156,0
e_111,17,1,7000.24,8.42,33,-1,859.51,1059.78,97.76,166.30,524.48,268.38,546.05,155,0
e_111,18,1,7001.08,8.40,33,-1,870.49,1069.07,97.56,166.14,504.52,263.56,544.73,154,0
e_111,19,0,4999.84,6.20,8,-1,766.25,873.24,77.20,129.58,189.44,577.36,206.58,153,0
e_111,20,1,2000.24,2.51,69,1,1000.51,1129.07,111.56,542.64,1233.16,132.48,975.60,152,0
e_111,21,1,6999.94,8.40,32,-1,861.82,1062.38,97.56,165.70,525.08,257.10,551.54,151,0
e_111,22,1,8401.38,8.40,31,-1,844.71,1077.08,98.04,61.18,504.56,273.08,511.28,150,0
e_111,23,1,4001.24,7.01,66,-1,984.33,1059.78,107.24,429.38,993.16,236.86,912.45,149,0
e_111,24,1,7000.20,8.40,33,-1,869.31,1067.82,97.80,165.38,516.84,263.24,541.35,148,0
e_111,25,1,8400.18,8.41,30,-1,851.74,1076.87,98.32,61.30,512.48,273.54,515.30,147,0
e_111,26,1,7000.86,8.40,32,-1,860.66,1059.29,97.68,166.06,513.16,256.54,537.50,146,0
e_111,27,1,8399.70,8.40,30,-1,854.03,1080.88,98.20,60.68,505.56,270.88,522.21,145,0
e_111,28,1,1999.86,2.50,69,1,998.08,1123.63,111.64,542.94,1200.20,129.40,978.69,144,0
e_111,29,1,8401.22,8.40,30,-1,851.37,1086.31,98.20,61.60,491.80,271.92,514.91,143,0
e_111,30,1,2000.42,2.50,68,1,995.07,1127.69,111.16,542.74,1211.24,132.78,976.39,142,0
e_111,31,1,6999.74,8.40,35,-1,869.82,1062.30,97.24,164.50,555.32,264.88,545.26,141,0
e_111,32,1,2000.40,2.50,70,1,1003.17,1123.73,111.92,544.32,1244.96,133.98,983.47,140,0
e_111,33,1,8401.32,8.40,31,-1,849.49,1080.94,98.28,61.16,517.96,279.24,530.59,139,0
e_111,34,1,8399.74,8.40,32,-1,850.48,1078.11,98.60,60.58,487.72,278.64,517.89,138,0
e_111,35,1,2000.34,2.51,70,1,1002.92,1125.24,111.88,542.58,1255.32,134.54,975.56,137,0
e_111,36,1,0.16,0.00,92,1,1083.48,1132.43,119.32,843.88,1617.56,90.60,1255.53,136,0
e_111,37,0,5000.12,6.20,6,-1,757.59,876.00,76.80,129.76,180.88,583.84,206.63,135,0
e_111,38,1,8399.90,8.40,30,-1,854.00,1075.97,98.04,60.74,501.44,270.20,520.51,134,0
e_111,39,1,6999.60,8.41,33,-1,863.94,1069.15,97.60,166.32,516.76,257.96,546.44,133,0
e_111,40,1,8399.90,8.41,31,-1,854.89,1078.88,98.24,59.98,515.56,262.24,514.05,132,0
e_111,41,0,4999.68,6.20,7,-1,757.88,871.66,76.24,130.16,201.04,580.20,202.52,131,0
e_111,42,1,2001.24,2.50,70,1,997.73,1125.88,111.56,543.32,1219.68,137.18,983.72,130,0
e_111,43,1,2001.24,2.50,68,1,996.63,1123.86,111.84,542.68,1247.08,133.62,973.39,129,0
e_111,44,1,8401.46,8.40,30,-1,855.86,1085.33,98.12,60.92,530.08,273.28,523.16,128,0
e_111,45,0,5001.56,6.20,7,-1,762.13,870.59,77.20,129.16,184.68,585.66,210.41,127,0
e_111,46,1,8399.98,8.40,30,-1,854.67,1082.45,97.92,61.42,492.92,272.24,525.94,126,0
e_111,47,1,4001.18,7.00,64,-1,984.42,1059.28,107.08,431.04,1004.36,242.12,925.52,125,0
e_111,48,1,4000.62,7.00,66,-1,986.38,1055.22,107.24,430.18,1016.96,241.52,919.29,124,0
e_111,49,1,0.34,0.00,92,1,1088.36,1135.45,119.52,841.98,1641.64,85.22,1251.70,123,0
e_111,50,1,3999.90,7.01,65,-1,980.86,1057.45,107.68,431.08,998.24,244.40,924.24,122,0
e_111,51,1,1999.94,2.50,68,1,1007.64,1125.04,112.32,542.34,1229.36,131.58,976.42,121,0
e_111,52,1,0.52,0.00,93,1,1090.46,1140.11,120.04,843.34,1610.16,85.02,1251.90,120,0
e_111,53,1,2001.06,2.50,69,1,998.23,1128.95,111.32,542.84,1227.12,134.98,974.30,119,0
e_111,54,1,7000.42,8.41,32,-1,866.49,1069.34,98.96,166.12,516.60,263.22,549.03,118,0
e_111,55,1,1999.62,2.50,69,1,997.97,1127.61,111.72,542.64,1237.92,124.02,976.23,117,0
e_111,56,1,6999.66,8.40,35,-1,857.17,1062.18,97.68,165.66,530.96,267.44,548.52,116,0
e_111,57,1,6999.86,8.40,34,-1,866.42,1064.28,97.96,165.88,531.60,260.76,550.95,115,0
e_111,58,0,5001.56,6.20,7,-1,765.52,871.06,77.52,129.28,199.64,578.00,207.29,114,0
e_111,59,1,4000.74,7.00,66,-1,988.39,1061.50,107.48,430.30,1032.52,244.74,918.20,113,0
e_111,60,1,8400.66,8.40,31,-1,854.86,1084.04,98.16,61.32,526.92,278.60,515.44,112,0
e_111,61,1,4000.52,7.00,65,-1,985.62,1059.11,107.68,430.24,985.56,248.84,916.94,111,0
e_111,62,1,7000.92,8.40,34,-1,868.67,1061.38,97.72,165.74,501.48,260.92,544.41,110,0
e_111,63,1,4000.18,7.00,64,-1,982.07,1061.05,107.04,429.30,1025.96,249.02,921.62,109,0
e_111,64,1,8400.80,8.40,31,-1,848.54,1083.60,98.28,61.18,506.68,274.26,518.81,108,0
e_111,65,1,2000.52,2.51,69,1,996.95,1126.23,111.52,543.18,1254.48,134.02,972.26,107,0
e_111,66,1,4001.26,7.00,66,-1,984.17,1049.59,107.68,429.60,1018.44,242.66,916.76,106,0
e_111,67,1,8401.28,8.41,31,-1,852.79,1079.96,98.28,60.28,510.56,275.42,519.81,105,0
e_111,68,1,4000.70,7.02,67,-1,976.56,1058.83,107.84,429.10,994.32,248.24,917.51,104,0
e_111,69,1,8400.64,8.40,30,-1,859.69,1083.03,98.48,60.86,534.84,285.56,515.94,103,0
e_111,70,1,4000.56,7.02,64,-1,991.09,1061.84,107.08,429.80,1022.40,242.58,919.11,102,0
e_111,71,1,8401.00,8.41,31,-1,852.25,1082.65,98.32,62.64,523.20,276.90,512.69,101,0
e_111,72,1,2000.40,2.50,69,1,995.87,1125.35,111.40,543.48,1237.52,131.52,975.99,100,0
